state,pollster_rating_name,pollscore,candidate_name,pct,sample_size,start_date,end_date,days_to_election,recency_weight,total_weight,pollster_reliability_adjustment
Georgia,YouGov,-1.1,Kamala Harris,49,1441,9/20/24,9/24/24,42,0.023809523809523808,-37.740476190476194,-0.2
Georgia,YouGov,-1.1,Donald Trump,51,1441,9/20/24,9/24/24,42,0.023809523809523808,-37.740476190476194,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,47,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,49,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,2,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,47,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,50,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,2,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,0,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,48,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,50,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,48,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Arizona,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,51,764,9/20/24,9/24/24,42,0.023809523809523808,-20.00952380952381,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,49,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,47,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,1,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,50,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,48,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,1,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,51,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,48,1006,9/20/24,9/24/24,42,0.023809523809523808,-26.347619047619048,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,51,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
Georgia,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,48,707,9/20/24,9/24/24,42,0.023809523809523808,-18.516666666666666,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,47,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,49,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,1,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,48,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,47,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Cornel West,1,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,1,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,49,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,50,787,9/20/24,9/24/24,42,0.023809523809523808,-20.61190476190476,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,50,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
North Carolina,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,48,991,9/20/24,9/24/24,42,0.023809523809523808,-25.954761904761906,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,47,775,9/20/24,9/24/24,42,0.023809523809523808,-20.297619047619047,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,48,775,9/20/24,9/24/24,42,0.023809523809523808,-20.297619047619047,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,2,775,9/20/24,9/24/24,42,0.023809523809523808,-20.297619047619047,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,2,775,9/20/24,9/24/24,42,0.023809523809523808,-20.297619047619047,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,48,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,46,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Jill Stein,1,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Chase Oliver,2,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,49,775,9/20/24,9/24/24,42,0.023809523809523808,-20.297619047619047,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,49,775,9/20/24,9/24/24,42,0.023809523809523808,-20.297619047619047,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Kamala Harris,50,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Pennsylvania,Beacon Research/Shaw & Co. Research,-1.1,Donald Trump,48,1021,9/20/24,9/24/24,42,0.023809523809523808,-26.74047619047619,-0.2
Arizona,Marist College,-0.9,Kamala Harris,48,1416,9/19/24,9/24/24,42,0.023809523809523808,-30.34285714285714,-0.2
Arizona,Marist College,-0.9,Donald Trump,50,1416,9/19/24,9/24/24,42,0.023809523809523808,-30.34285714285714,-0.2
Arizona,Marist College,-0.9,Kamala Harris,49,1264,9/19/24,9/24/24,42,0.023809523809523808,-27.08571428571429,-0.2
Arizona,Marist College,-0.9,Donald Trump,50,1264,9/19/24,9/24/24,42,0.023809523809523808,-27.08571428571429,-0.2
North Carolina,Marist College,-0.9,Kamala Harris,49,1507,9/19/24,9/24/24,42,0.023809523809523808,-32.29285714285714,-0.2
North Carolina,Marist College,-0.9,Donald Trump,48,1507,9/19/24,9/24/24,42,0.023809523809523808,-32.29285714285714,-0.2
North Carolina,Marist College,-0.9,Kamala Harris,49,1348,9/19/24,9/24/24,42,0.023809523809523808,-28.885714285714286,-0.2
North Carolina,Marist College,-0.9,Donald Trump,49,1348,9/19/24,9/24/24,42,0.023809523809523808,-28.885714285714286,-0.2
Georgia,Marist College,-0.9,Kamala Harris,49,1420,9/19/24,9/24/24,42,0.023809523809523808,-30.428571428571427,-0.2
Georgia,Marist College,-0.9,Donald Trump,48,1420,9/19/24,9/24/24,42,0.023809523809523808,-30.428571428571427,-0.2
Georgia,Marist College,-0.9,Kamala Harris,49,1220,9/19/24,9/24/24,42,0.023809523809523808,-26.142857142857142,-0.2
Georgia,Marist College,-0.9,Donald Trump,50,1220,9/19/24,9/24/24,42,0.023809523809523808,-26.142857142857142,-0.2
Arizona,Suffolk University,-1,Kamala Harris,42.4,500,9/19/24,9/24/24,42,0.023809523809523808,-11.904761904761903,-0.2
Arizona,Suffolk University,-1,Donald Trump,48.4,500,9/19/24,9/24/24,42,0.023809523809523808,-11.904761904761903,-0.2
Arizona,Suffolk University,-1,Jill Stein,1.2,500,9/19/24,9/24/24,42,0.023809523809523808,-11.904761904761903,-0.2
Arizona,Suffolk University,-1,Chase Oliver,1,500,9/19/24,9/24/24,42,0.023809523809523808,-11.904761904761903,-0.2
Pennsylvania,Fabrizio Lee & Associates/Impact Research,-0.3,Kamala Harris,49,600,9/17/24,9/24/24,42,0.023809523809523808,-4.285714285714286,-0.1
Pennsylvania,Fabrizio Lee & Associates/Impact Research,-0.3,Donald Trump,47,600,9/17/24,9/24/24,42,0.023809523809523808,-4.285714285714286,-0.1
Pennsylvania,Fabrizio Lee & Associates/Impact Research,-0.3,Jill Stein,1,600,9/17/24,9/24/24,42,0.023809523809523808,-4.285714285714286,-0.1
Pennsylvania,Fabrizio Lee & Associates/Impact Research,-0.3,Chase Oliver,0,600,9/17/24,9/24/24,42,0.023809523809523808,-4.285714285714286,-0.1
Pennsylvania,Fabrizio Lee & Associates/Impact Research,-0.3,Kamala Harris,50,600,9/17/24,9/24/24,42,0.023809523809523808,-4.285714285714286,-0.1
Pennsylvania,Fabrizio Lee & Associates/Impact Research,-0.3,Donald Trump,47,600,9/17/24,9/24/24,42,0.023809523809523808,-4.285714285714286,-0.1
Nebraska,SurveyUSA,-1.3,Kamala Harris,40,558,9/20/24,9/23/24,43,0.023255813953488372,-16.869767441860464,-0.3
Nebraska,SurveyUSA,-1.3,Donald Trump,56,558,9/20/24,9/23/24,43,0.023255813953488372,-16.869767441860464,-0.3
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Kamala Harris,63,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Donald Trump,31,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Jill Stein,1,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Chase Oliver,1,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Kamala Harris,64,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Donald Trump,32,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Kamala Harris,61,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Donald Trump,31,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Jill Stein,1,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Chase Oliver,1,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Kamala Harris,62,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Maryland,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,-0.3,Donald Trump,32,1012,9/19/24,9/23/24,43,0.023255813953488372,-7.060465116279069,-0.1
Wisconsin,RMG Research,-0.4,Kamala Harris,50,788,9/17/24,9/23/24,43,0.023255813953488372,-7.330232558139536,-0.1
Wisconsin,RMG Research,-0.4,Donald Trump,49,788,9/17/24,9/23/24,43,0.023255813953488372,-7.330232558139536,-0.1
Pennsylvania,Susquehanna Polling & Research Inc.,-0.3,Kamala Harris,46,700,9/16/24,9/22/24,44,0.022727272727272728,-4.7727272727272725,-0.1
Pennsylvania,Susquehanna Polling & Research Inc.,-0.3,Donald Trump,46,700,9/16/24,9/22/24,44,0.022727272727272728,-4.7727272727272725,-0.1
Delaware,Slingshot Strategies,0.1,Kamala Harris,54,500,9/19/24,9/21/24,45,0.022222222222222223,1.1111111111111112,0
Delaware,Slingshot Strategies,0.1,Donald Trump,37,500,9/19/24,9/21/24,45,0.022222222222222223,1.1111111111111112,0
Arizona,The New York Times/Siena College,-1.5,Kamala Harris,45,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Donald Trump,49,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Kamala Harris,45,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Donald Trump,50,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Kamala Harris,42,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Donald Trump,47,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Jill Stein,2,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Chase Oliver,3,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Kamala Harris,43,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Donald Trump,48,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Jill Stein,2,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Arizona,The New York Times/Siena College,-1.5,Chase Oliver,2,713,9/17/24,9/21/24,45,0.022222222222222223,-23.76666666666667,-0.3
Georgia,The New York Times/Siena College,-1.5,Kamala Harris,44,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Donald Trump,48,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Kamala Harris,45,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Donald Trump,49,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Kamala Harris,43,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Donald Trump,46,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Jill Stein,2,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Chase Oliver,2,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Kamala Harris,44,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Donald Trump,47,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Jill Stein,1,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Georgia,The New York Times/Siena College,-1.5,Chase Oliver,2,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Kamala Harris,47,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Donald Trump,48,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Kamala Harris,47,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Donald Trump,49,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Kamala Harris,46,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Donald Trump,46,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Jill Stein,0,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Chase Oliver,1,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Kamala Harris,45,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Donald Trump,47,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Jill Stein,0,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
North Carolina,The New York Times/Siena College,-1.5,Chase Oliver,1,682,9/17/24,9/21/24,45,0.022222222222222223,-22.733333333333334,-0.3
Ohio,RMG Research,-0.4,Kamala Harris,43,781,9/18/24,9/20/24,46,0.021739130434782608,-6.791304347826087,-0.1
Ohio,RMG Research,-0.4,Donald Trump,54,781,9/18/24,9/20/24,46,0.021739130434782608,-6.791304347826087,-0.1
Pennsylvania,RMG Research,-0.4,Kamala Harris,49,783,9/18/24,9/20/24,46,0.021739130434782608,-6.808695652173914,-0.1
Pennsylvania,RMG Research,-0.4,Donald Trump,49,783,9/18/24,9/20/24,46,0.021739130434782608,-6.808695652173914,-0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Kamala Harris,48,802,9/18/24,9/20/24,46,0.021739130434782608,5.230434782608695,0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Donald Trump,48,802,9/18/24,9/20/24,46,0.021739130434782608,5.230434782608695,0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Randall A. Terry,0,802,9/18/24,9/20/24,46,0.021739130434782608,5.230434782608695,0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Jill Stein,1,802,9/18/24,9/20/24,46,0.021739130434782608,5.230434782608695,0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Cornel West,0,802,9/18/24,9/20/24,46,0.021739130434782608,5.230434782608695,0.1
North Carolina,"Meredith College Department of History, Political Science, and International Studies",0.3,Chase Oliver,1,802,9/18/24,9/20/24,46,0.021739130434782608,5.230434782608695,0.1
Rhode Island,Change Research,0.6,Kamala Harris,52,876,9/16/24,9/20/24,46,0.021739130434782608,11.42608695652174,0.1
Rhode Island,Change Research,0.6,Donald Trump,38,876,9/16/24,9/20/24,46,0.021739130434782608,11.42608695652174,0.1
Michigan,Remington Research Group,-0.6,Kamala Harris,49,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Michigan,Remington Research Group,-0.6,Donald Trump,47,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Michigan,Remington Research Group,-0.6,Cornel West,0,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Michigan,Remington Research Group,-0.6,Jill Stein,1,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Nevada,Remington Research Group,-0.6,Kamala Harris,48,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Nevada,Remington Research Group,-0.6,Donald Trump,49,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Pennsylvania,Remington Research Group,-0.6,Kamala Harris,47,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Pennsylvania,Remington Research Group,-0.6,Donald Trump,48,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
Pennsylvania,Remington Research Group,-0.6,Jill Stein,1,800,9/16/24,9/20/24,46,0.021739130434782608,-10.434782608695652,-0.1
