state,voter_id,age,gender,candidate_preference,pollster_rating_name,pollscore,sample_size,days_to_election
Hawaii,8114,97,Female,Harris,RMG Research,-0.4,938,24
Hawaii,8115,83,Male,Trump,InsiderAdvantage,-0.3,767,28
Hawaii,8116,20,Male,Harris,RMG Research,-0.3,838,10
Hawaii,8117,25,Female,Trump,InsiderAdvantage,-0.3,873,30
Hawaii,8118,28,Female,Harris,RMG Research,-0.3,832,13
Hawaii,8119,33,Male,Trump,RMG Research,-0.4,713,3
Hawaii,8120,80,Male,Trump,InsiderAdvantage,-0.4,632,15
Hawaii,8121,100,Female,Harris,InsiderAdvantage,-0.4,549,13
Hawaii,8122,59,Male,Harris,RMG Research,-0.4,736,16
Hawaii,8123,89,Male,Harris,InsiderAdvantage,-0.4,929,1
Hawaii,8124,95,Female,Trump,InsiderAdvantage,-0.4,775,5
Hawaii,8125,94,Female,Trump,RMG Research,-0.4,978,20
Hawaii,8126,57,Male,Trump,InsiderAdvantage,-0.4,659,3
Hawaii,8127,52,Female,Trump,InsiderAdvantage,-0.4,923,18
Hawaii,8128,37,Female,Harris,RMG Research,-0.3,695,23
Hawaii,8129,35,Male,Harris,InsiderAdvantage,-0.3,716,30
Hawaii,8130,82,Female,Harris,RMG Research,-0.3,844,29
Hawaii,8131,100,Male,Harris,RMG Research,-0.4,508,17
Hawaii,8132,33,Male,Trump,InsiderAdvantage,-0.3,725,3
Hawaii,8133,69,Male,Harris,InsiderAdvantage,-0.4,686,25
Hawaii,8134,61,Male,Trump,InsiderAdvantage,-0.4,547,30
Hawaii,8135,61,Female,Trump,RMG Research,-0.3,571,2
Hawaii,8136,39,Male,Trump,InsiderAdvantage,-0.4,859,29
Hawaii,8137,44,Other,Harris,InsiderAdvantage,-0.3,529,9
Hawaii,8138,84,Female,Harris,InsiderAdvantage,-0.3,642,5
Hawaii,8139,39,Male,Trump,RMG Research,-0.4,544,29
Hawaii,8140,50,Other,Trump,InsiderAdvantage,-0.4,848,30
Hawaii,8141,55,Female,Harris,RMG Research,-0.4,506,22
Hawaii,8142,79,Male,Trump,RMG Research,-0.3,762,20
Hawaii,8143,86,Female,Trump,InsiderAdvantage,-0.4,978,18
Hawaii,8144,62,Male,Trump,RMG Research,-0.4,595,17
Hawaii,8145,88,Male,Trump,RMG Research,-0.3,867,14
Hawaii,8146,57,Female,Harris,InsiderAdvantage,-0.3,645,26
Hawaii,8147,73,Female,Harris,RMG Research,-0.3,571,14
Hawaii,8148,65,Male,Trump,RMG Research,-0.4,647,14
Hawaii,8149,80,Female,Trump,RMG Research,-0.3,749,19
Hawaii,8150,27,Male,Harris,InsiderAdvantage,-0.4,798,29
Hawaii,8151,24,Other,Harris,RMG Research,-0.4,602,6
Hawaii,8152,65,Male,Trump,RMG Research,-0.3,956,16
Hawaii,8153,68,Female,Trump,RMG Research,-0.3,723,4
Hawaii,8154,49,Female,Trump,InsiderAdvantage,-0.3,598,11
Hawaii,8155,26,Female,Harris,InsiderAdvantage,-0.3,597,7
Hawaii,8156,32,Female,Harris,RMG Research,-0.3,611,11
Hawaii,8157,99,Male,Trump,RMG Research,-0.4,689,4
Hawaii,8158,66,Female,Harris,RMG Research,-0.4,812,15
Hawaii,8159,72,Male,Harris,RMG Research,-0.3,805,16
Hawaii,8160,22,Male,Harris,RMG Research,-0.3,544,3
Hawaii,8161,73,Other,Harris,InsiderAdvantage,-0.3,901,23
Hawaii,8162,100,Male,Harris,RMG Research,-0.3,659,18
Hawaii,8163,85,Female,Harris,InsiderAdvantage,-0.4,693,11
Hawaii,8164,77,Male,Harris,InsiderAdvantage,-0.3,945,4
Hawaii,8165,47,Male,Harris,InsiderAdvantage,-0.3,700,22
Hawaii,8166,100,Male,Harris,InsiderAdvantage,-0.3,824,28
Hawaii,8167,60,Male,Trump,InsiderAdvantage,-0.4,992,9
Hawaii,8168,77,Female,Harris,RMG Research,-0.4,626,23
Hawaii,8169,77,Other,Harris,RMG Research,-0.3,842,28
Hawaii,8170,37,Male,Harris,RMG Research,-0.3,828,29
Hawaii,8171,83,Female,Trump,RMG Research,-0.3,616,20
Hawaii,8172,26,Female,Harris,RMG Research,-0.4,994,5
Hawaii,8173,45,Female,Trump,RMG Research,-0.3,668,1
Hawaii,8174,64,Female,Harris,InsiderAdvantage,-0.3,681,2
Hawaii,8175,20,Male,Harris,InsiderAdvantage,-0.3,976,29
Hawaii,8176,83,Male,Harris,InsiderAdvantage,-0.4,918,3
Hawaii,8177,50,Female,Harris,InsiderAdvantage,-0.4,999,23
Hawaii,8178,47,Male,Harris,InsiderAdvantage,-0.4,981,26
Hawaii,8179,64,Male,Trump,RMG Research,-0.4,585,9
Hawaii,8180,98,Male,Trump,RMG Research,-0.3,682,1
Hawaii,8181,30,Female,Harris,InsiderAdvantage,-0.4,848,1
Hawaii,8182,74,Male,Harris,RMG Research,-0.3,833,3
Hawaii,8183,52,Male,Trump,RMG Research,-0.4,924,7
Hawaii,8184,18,Male,Harris,RMG Research,-0.3,689,1
Hawaii,8185,59,Other,Trump,InsiderAdvantage,-0.4,779,24
Hawaii,8186,99,Female,Harris,InsiderAdvantage,-0.4,630,8
Hawaii,8187,53,Other,Trump,RMG Research,-0.4,517,2
Hawaii,8188,78,Male,Trump,RMG Research,-0.3,634,1
Hawaii,8189,68,Female,Trump,RMG Research,-0.3,997,13
Hawaii,8190,39,Female,Trump,RMG Research,-0.4,740,8
Hawaii,8191,47,Male,Trump,InsiderAdvantage,-0.4,605,2
Hawaii,8192,66,Female,Trump,RMG Research,-0.4,835,16
Hawaii,8193,23,Female,Harris,InsiderAdvantage,-0.4,895,14
Hawaii,8194,35,Female,Trump,RMG Research,-0.3,696,12
Hawaii,8195,46,Male,Trump,InsiderAdvantage,-0.4,611,19
Hawaii,8196,63,Male,Trump,RMG Research,-0.4,755,4
Hawaii,8197,77,Female,Harris,InsiderAdvantage,-0.3,601,18
Hawaii,8198,19,Male,Trump,RMG Research,-0.4,767,3
Hawaii,8199,44,Male,Trump,RMG Research,-0.3,862,23
Hawaii,8200,51,Female,Harris,InsiderAdvantage,-0.3,783,22
Hawaii,8201,98,Female,Harris,RMG Research,-0.4,576,26
Hawaii,8202,41,Female,Harris,RMG Research,-0.3,772,3
Hawaii,8203,45,Female,Harris,InsiderAdvantage,-0.3,728,3
Hawaii,8204,85,Female,Harris,RMG Research,-0.3,959,25
Hawaii,8205,65,Male,Harris,RMG Research,-0.3,688,7
Hawaii,8206,96,Female,Harris,InsiderAdvantage,-0.3,890,9
Hawaii,8207,36,Male,Harris,InsiderAdvantage,-0.3,562,10
Hawaii,8208,22,Male,Harris,InsiderAdvantage,-0.3,759,6
Hawaii,8209,19,Male,Trump,RMG Research,-0.4,544,12
Hawaii,8210,67,Male,Trump,RMG Research,-0.3,848,17
Hawaii,8211,82,Female,Harris,InsiderAdvantage,-0.3,524,5
Hawaii,8212,21,Male,Harris,RMG Research,-0.3,771,27
Hawaii,8213,56,Male,Trump,RMG Research,-0.4,983,21
Hawaii,8214,93,Male,Harris,RMG Research,-0.3,894,6
Hawaii,8215,38,Female,Harris,RMG Research,-0.3,840,18
Hawaii,8216,50,Male,Trump,InsiderAdvantage,-0.3,830,23
Hawaii,8217,74,Female,Harris,InsiderAdvantage,-0.3,915,25
Hawaii,8218,81,Male,Trump,InsiderAdvantage,-0.4,833,28
Hawaii,8219,63,Female,Trump,RMG Research,-0.4,610,27
Hawaii,8220,36,Male,Trump,InsiderAdvantage,-0.3,643,29
Hawaii,8221,75,Male,Harris,InsiderAdvantage,-0.3,968,30
Hawaii,8222,71,Male,Harris,RMG Research,-0.4,992,9
Hawaii,8223,31,Male,Trump,RMG Research,-0.4,684,11
Hawaii,8224,68,Female,Harris,RMG Research,-0.3,690,1
Hawaii,8225,84,Male,Trump,RMG Research,-0.4,527,22
Hawaii,8226,21,Female,Harris,RMG Research,-0.3,655,5
Hawaii,8227,42,Female,Harris,InsiderAdvantage,-0.3,680,30
Hawaii,8228,88,Male,Harris,RMG Research,-0.4,677,5
Hawaii,8229,82,Male,Trump,RMG Research,-0.3,925,30
Hawaii,8230,28,Female,Trump,RMG Research,-0.3,645,1
Hawaii,8231,85,Male,Trump,InsiderAdvantage,-0.4,660,15
Hawaii,8232,92,Male,Trump,RMG Research,-0.4,621,11
Hawaii,8233,33,Female,Harris,RMG Research,-0.3,623,3
Hawaii,8234,65,Female,Harris,RMG Research,-0.3,602,26
Hawaii,8235,86,Female,Harris,RMG Research,-0.3,665,12
Hawaii,8236,72,Other,Harris,RMG Research,-0.3,920,11
Hawaii,8237,90,Female,Trump,InsiderAdvantage,-0.3,597,15
Hawaii,8238,43,Male,Trump,RMG Research,-0.3,713,3
Hawaii,8239,72,Male,Trump,InsiderAdvantage,-0.3,773,7
Hawaii,8240,28,Male,Harris,InsiderAdvantage,-0.4,750,2
Hawaii,8241,98,Male,Harris,RMG Research,-0.3,538,26
Hawaii,8242,74,Male,Trump,RMG Research,-0.3,671,8
Hawaii,8243,35,Male,Trump,InsiderAdvantage,-0.4,624,1
Hawaii,8244,66,Female,Harris,RMG Research,-0.4,858,18
Hawaii,8245,35,Male,Harris,InsiderAdvantage,-0.4,883,3
Hawaii,8246,23,Female,Harris,RMG Research,-0.4,642,7
Hawaii,8247,32,Male,Trump,InsiderAdvantage,-0.4,696,5
Hawaii,8248,20,Male,Trump,RMG Research,-0.3,628,26
Hawaii,8249,27,Male,Harris,InsiderAdvantage,-0.4,878,28
Hawaii,8250,79,Female,Trump,RMG Research,-0.3,754,8
Hawaii,8251,71,Female,Trump,InsiderAdvantage,-0.4,523,7
Hawaii,8252,20,Other,Trump,RMG Research,-0.3,936,18
Hawaii,8253,35,Female,Harris,RMG Research,-0.3,947,7
Hawaii,8254,51,Male,Trump,InsiderAdvantage,-0.4,577,20
Hawaii,8255,97,Male,Harris,RMG Research,-0.3,878,27
Hawaii,8256,26,Female,Harris,InsiderAdvantage,-0.3,510,15
Hawaii,8257,27,Female,Trump,InsiderAdvantage,-0.3,538,1
Hawaii,8258,50,Female,Trump,RMG Research,-0.4,713,2
Hawaii,8259,20,Female,Trump,RMG Research,-0.3,724,28
Hawaii,8260,88,Male,Harris,InsiderAdvantage,-0.4,785,9
Hawaii,8261,60,Female,Trump,InsiderAdvantage,-0.3,790,12
Hawaii,8262,97,Male,Harris,RMG Research,-0.4,770,19
Hawaii,8263,23,Female,Harris,RMG Research,-0.3,561,21
Hawaii,8264,90,Male,Trump,InsiderAdvantage,-0.4,678,13
Hawaii,8265,79,Male,Trump,RMG Research,-0.3,894,9
Hawaii,8266,27,Female,Harris,InsiderAdvantage,-0.4,1000,1
Hawaii,8267,100,Female,Harris,InsiderAdvantage,-0.4,599,7
Hawaii,8268,65,Male,Harris,InsiderAdvantage,-0.4,887,20
Hawaii,8269,70,Male,Harris,RMG Research,-0.3,702,25
Hawaii,8270,49,Male,Trump,RMG Research,-0.3,511,11
Hawaii,8271,56,Female,Trump,RMG Research,-0.4,912,3
Hawaii,8272,58,Female,Harris,RMG Research,-0.3,580,27
Hawaii,8273,28,Female,Trump,InsiderAdvantage,-0.4,892,1
Hawaii,8274,37,Female,Harris,RMG Research,-0.3,747,29
Hawaii,8275,79,Female,Harris,InsiderAdvantage,-0.3,651,14
Hawaii,8276,28,Female,Harris,RMG Research,-0.4,663,27
Hawaii,8277,31,Male,Harris,RMG Research,-0.3,762,12
Hawaii,8278,30,Male,Harris,InsiderAdvantage,-0.3,695,17
Hawaii,8279,46,Female,Harris,RMG Research,-0.3,975,17
Hawaii,8280,61,Male,Harris,InsiderAdvantage,-0.4,994,24
Hawaii,8281,29,Male,Harris,RMG Research,-0.4,667,6
Hawaii,8282,54,Female,Trump,InsiderAdvantage,-0.4,996,17
Hawaii,8283,39,Male,Trump,InsiderAdvantage,-0.3,887,13
Hawaii,8284,67,Male,Trump,RMG Research,-0.3,646,21
Hawaii,8285,74,Male,Harris,InsiderAdvantage,-0.4,585,26
Hawaii,8286,78,Female,Harris,InsiderAdvantage,-0.4,991,10
Hawaii,8287,37,Female,Trump,RMG Research,-0.3,792,2
Hawaii,8288,46,Female,Trump,RMG Research,-0.3,818,10
Hawaii,8289,52,Male,Trump,InsiderAdvantage,-0.3,706,15
Hawaii,8290,92,Female,Trump,InsiderAdvantage,-0.4,616,28
Hawaii,8291,89,Female,Harris,RMG Research,-0.4,863,28
Hawaii,8292,89,Male,Harris,InsiderAdvantage,-0.4,524,14
Hawaii,8293,31,Male,Trump,InsiderAdvantage,-0.3,611,4
Hawaii,8294,29,Female,Harris,InsiderAdvantage,-0.4,823,14
Hawaii,8295,44,Female,Harris,InsiderAdvantage,-0.3,769,13
Hawaii,8296,97,Female,Harris,InsiderAdvantage,-0.3,659,25
Hawaii,8297,81,Female,Trump,InsiderAdvantage,-0.3,771,24
Hawaii,8298,97,Male,Harris,InsiderAdvantage,-0.3,824,9
Hawaii,8299,52,Female,Trump,InsiderAdvantage,-0.3,953,16
Hawaii,8300,94,Female,Trump,InsiderAdvantage,-0.4,978,9
Hawaii,8301,81,Male,Harris,InsiderAdvantage,-0.3,904,30
Hawaii,8302,97,Male,Harris,RMG Research,-0.3,763,13
Hawaii,8303,58,Male,Harris,RMG Research,-0.3,951,7
Hawaii,8304,20,Male,Trump,RMG Research,-0.3,900,17
Hawaii,8305,29,Female,Trump,RMG Research,-0.3,535,15
Hawaii,8306,59,Male,Trump,RMG Research,-0.4,810,26
Hawaii,8307,26,Female,Harris,RMG Research,-0.3,691,29
Hawaii,8308,47,Male,Trump,RMG Research,-0.4,642,29
Idaho,8309,25,Female,Harris,InsiderAdvantage,-0.4,963,28
Idaho,8310,19,Female,Harris,RMG Research,-0.4,899,30
Idaho,8311,48,Male,Harris,InsiderAdvantage,-0.4,993,21
Idaho,8312,29,Female,Harris,InsiderAdvantage,-0.4,782,1
Idaho,8313,63,Male,Trump,RMG Research,-0.4,633,18
Idaho,8314,61,Male,Trump,InsiderAdvantage,-0.4,804,19
Idaho,8315,74,Male,Harris,RMG Research,-0.4,850,29
Idaho,8316,40,Male,Harris,RMG Research,-0.3,649,18
Idaho,8317,85,Female,Harris,InsiderAdvantage,-0.4,818,28
Idaho,8318,46,Female,Trump,RMG Research,-0.4,743,20
Idaho,8319,27,Female,Harris,InsiderAdvantage,-0.3,677,3
Idaho,8320,46,Male,Trump,RMG Research,-0.3,570,11
Idaho,8321,63,Male,Trump,InsiderAdvantage,-0.4,630,7
Idaho,8322,59,Female,Trump,InsiderAdvantage,-0.4,883,20
Idaho,8323,28,Male,Trump,RMG Research,-0.3,956,18
Idaho,8324,37,Female,Harris,RMG Research,-0.4,665,13
Idaho,8325,99,Female,Harris,RMG Research,-0.4,652,3
Idaho,8326,42,Female,Harris,RMG Research,-0.4,757,18
Idaho,8327,64,Female,Harris,RMG Research,-0.4,562,11
Idaho,8328,22,Female,Trump,RMG Research,-0.3,879,18
Idaho,8329,36,Female,Harris,RMG Research,-0.4,521,25
Idaho,8330,52,Female,Harris,InsiderAdvantage,-0.3,949,11
Idaho,8331,35,Female,Harris,RMG Research,-0.4,937,10
Idaho,8332,67,Male,Harris,InsiderAdvantage,-0.3,625,30
Idaho,8333,20,Male,Harris,InsiderAdvantage,-0.4,913,16
Idaho,8334,45,Male,Trump,InsiderAdvantage,-0.4,711,10
Idaho,8335,28,Female,Harris,InsiderAdvantage,-0.4,782,23
Idaho,8336,91,Female,Harris,InsiderAdvantage,-0.3,551,15
Idaho,8337,68,Female,Harris,InsiderAdvantage,-0.3,685,27
Idaho,8338,83,Male,Trump,InsiderAdvantage,-0.4,909,20
Idaho,8339,81,Female,Trump,InsiderAdvantage,-0.3,668,25
Idaho,8340,82,Male,Trump,InsiderAdvantage,-0.3,701,9
Idaho,8341,24,Other,Trump,InsiderAdvantage,-0.4,979,8
Idaho,8342,37,Female,Trump,RMG Research,-0.3,724,24
Idaho,8343,61,Female,Trump,InsiderAdvantage,-0.3,773,1
Idaho,8344,79,Female,Harris,InsiderAdvantage,-0.4,897,25
Idaho,8345,97,Male,Harris,InsiderAdvantage,-0.3,940,3
Idaho,8346,88,Female,Trump,RMG Research,-0.4,616,9
Idaho,8347,61,Other,Trump,RMG Research,-0.3,816,1
Idaho,8348,23,Male,Trump,InsiderAdvantage,-0.3,626,14
Idaho,8349,75,Male,Harris,InsiderAdvantage,-0.3,843,18
Idaho,8350,26,Female,Harris,RMG Research,-0.3,861,5
Idaho,8351,68,Male,Trump,RMG Research,-0.4,667,5
Idaho,8352,73,Other,Trump,InsiderAdvantage,-0.4,852,10
Idaho,8353,33,Female,Harris,InsiderAdvantage,-0.4,750,8
Idaho,8354,46,Female,Trump,InsiderAdvantage,-0.3,700,11
Idaho,8355,53,Male,Harris,InsiderAdvantage,-0.3,985,17
Idaho,8356,55,Female,Harris,InsiderAdvantage,-0.4,593,25
Idaho,8357,70,Female,Trump,RMG Research,-0.3,636,21
Idaho,8358,52,Male,Trump,InsiderAdvantage,-0.3,764,9
Idaho,8359,29,Male,Trump,RMG Research,-0.3,802,13
Idaho,8360,79,Male,Trump,RMG Research,-0.4,592,15
Idaho,8361,85,Female,Trump,RMG Research,-0.3,753,13
Idaho,8362,60,Male,Trump,InsiderAdvantage,-0.4,904,13
Idaho,8363,86,Male,Harris,InsiderAdvantage,-0.4,928,24
Idaho,8364,91,Male,Trump,InsiderAdvantage,-0.3,958,1
Idaho,8365,19,Female,Trump,RMG Research,-0.4,738,25
Idaho,8366,92,Female,Harris,RMG Research,-0.3,814,11
Idaho,8367,99,Male,Trump,RMG Research,-0.3,879,4
Idaho,8368,72,Male,Trump,RMG Research,-0.3,646,30
Idaho,8369,87,Male,Harris,InsiderAdvantage,-0.3,853,24
Idaho,8370,56,Female,Harris,InsiderAdvantage,-0.3,999,16
Idaho,8371,56,Female,Trump,InsiderAdvantage,-0.3,600,5
Idaho,8372,65,Male,Trump,InsiderAdvantage,-0.4,691,15
Idaho,8373,69,Male,Trump,InsiderAdvantage,-0.4,999,20
Idaho,8374,20,Male,Trump,InsiderAdvantage,-0.4,728,11
Idaho,8375,92,Male,Harris,InsiderAdvantage,-0.4,940,5
Idaho,8376,30,Male,Harris,RMG Research,-0.4,547,29
Idaho,8377,27,Female,Trump,RMG Research,-0.4,818,30
Idaho,8378,65,Female,Harris,InsiderAdvantage,-0.3,964,3
Idaho,8379,31,Female,Trump,RMG Research,-0.4,987,14
Idaho,8380,58,Male,Harris,InsiderAdvantage,-0.4,848,17
Idaho,8381,42,Female,Harris,RMG Research,-0.3,890,8
Idaho,8382,23,Female,Trump,RMG Research,-0.4,550,2
Idaho,8383,69,Other,Harris,RMG Research,-0.4,664,9
Idaho,8384,96,Female,Harris,InsiderAdvantage,-0.4,950,12
Idaho,8385,90,Female,Trump,InsiderAdvantage,-0.4,795,3
Idaho,8386,60,Female,Harris,InsiderAdvantage,-0.3,746,25
Idaho,8387,72,Male,Harris,RMG Research,-0.3,853,20
Idaho,8388,75,Female,Trump,InsiderAdvantage,-0.3,876,24
Idaho,8389,43,Male,Harris,RMG Research,-0.4,962,8
Idaho,8390,28,Male,Harris,RMG Research,-0.3,955,23
Idaho,8391,98,Female,Harris,InsiderAdvantage,-0.4,727,4
Idaho,8392,88,Male,Harris,InsiderAdvantage,-0.4,786,28
Idaho,8393,80,Female,Harris,RMG Research,-0.3,972,8
Idaho,8394,48,Male,Harris,InsiderAdvantage,-0.4,781,24
Idaho,8395,61,Female,Harris,InsiderAdvantage,-0.4,985,3
Idaho,8396,40,Female,Harris,InsiderAdvantage,-0.3,983,23
Idaho,8397,33,Female,Trump,InsiderAdvantage,-0.3,560,15
Idaho,8398,53,Female,Trump,InsiderAdvantage,-0.3,589,30
Idaho,8399,91,Male,Harris,RMG Research,-0.4,804,20
Idaho,8400,90,Male,Harris,InsiderAdvantage,-0.3,942,7
Idaho,8401,49,Female,Trump,RMG Research,-0.3,973,27
Idaho,8402,100,Male,Harris,InsiderAdvantage,-0.3,851,13
Idaho,8403,99,Female,Harris,RMG Research,-0.3,590,30
Idaho,8404,93,Male,Trump,InsiderAdvantage,-0.3,643,23
Idaho,8405,49,Female,Harris,InsiderAdvantage,-0.3,928,12
Idaho,8406,88,Male,Harris,RMG Research,-0.4,912,5
Idaho,8407,29,Male,Trump,RMG Research,-0.4,707,2
Idaho,8408,86,Female,Trump,InsiderAdvantage,-0.3,556,25
Idaho,8409,56,Male,Harris,RMG Research,-0.3,531,27
Idaho,8410,30,Male,Harris,InsiderAdvantage,-0.3,960,24
Idaho,8411,39,Male,Trump,InsiderAdvantage,-0.3,956,26
Idaho,8412,100,Female,Harris,InsiderAdvantage,-0.3,944,25
Idaho,8413,34,Male,Harris,RMG Research,-0.3,654,28
Idaho,8414,43,Female,Harris,RMG Research,-0.3,961,26
Idaho,8415,27,Male,Harris,RMG Research,-0.4,777,2
Idaho,8416,67,Female,Trump,InsiderAdvantage,-0.3,713,9
Idaho,8417,30,Male,Harris,RMG Research,-0.4,915,13
Idaho,8418,73,Female,Trump,InsiderAdvantage,-0.4,699,22
Idaho,8419,21,Female,Trump,RMG Research,-0.4,668,4
Idaho,8420,59,Other,Harris,InsiderAdvantage,-0.4,648,16
Idaho,8421,25,Other,Harris,InsiderAdvantage,-0.3,932,25
Idaho,8422,42,Male,Trump,RMG Research,-0.4,976,2
Idaho,8423,49,Female,Harris,InsiderAdvantage,-0.3,766,23
Idaho,8424,85,Female,Harris,RMG Research,-0.3,529,30
Idaho,8425,40,Female,Harris,InsiderAdvantage,-0.4,755,1
Idaho,8426,81,Male,Trump,InsiderAdvantage,-0.4,886,29
Idaho,8427,30,Female,Harris,RMG Research,-0.4,700,13
Idaho,8428,87,Female,Trump,InsiderAdvantage,-0.3,705,23
Idaho,8429,50,Male,Trump,RMG Research,-0.3,631,15
Idaho,8430,84,Male,Harris,RMG Research,-0.4,717,30
Idaho,8431,100,Female,Trump,InsiderAdvantage,-0.4,831,14
Idaho,8432,100,Male,Harris,InsiderAdvantage,-0.4,958,30
Idaho,8433,25,Female,Trump,InsiderAdvantage,-0.3,632,15
Idaho,8434,33,Male,Harris,RMG Research,-0.3,920,26
Idaho,8435,20,Male,Harris,InsiderAdvantage,-0.4,905,18
Idaho,8436,78,Male,Harris,RMG Research,-0.4,920,26
Idaho,8437,65,Male,Harris,InsiderAdvantage,-0.4,916,28
Idaho,8438,78,Male,Trump,RMG Research,-0.4,979,15
Idaho,8439,82,Male,Harris,InsiderAdvantage,-0.3,817,1
Idaho,8440,77,Female,Harris,RMG Research,-0.3,886,3
Idaho,8441,70,Male,Trump,InsiderAdvantage,-0.3,861,21
Idaho,8442,36,Female,Trump,RMG Research,-0.3,903,18
Idaho,8443,72,Male,Trump,RMG Research,-0.3,739,17
Idaho,8444,75,Male,Trump,InsiderAdvantage,-0.3,689,21
Idaho,8445,80,Male,Trump,InsiderAdvantage,-0.4,765,29
Idaho,8446,37,Male,Trump,RMG Research,-0.3,595,11
Idaho,8447,99,Male,Harris,InsiderAdvantage,-0.4,537,6
Idaho,8448,75,Female,Trump,InsiderAdvantage,-0.4,853,25
Idaho,8449,26,Female,Harris,InsiderAdvantage,-0.4,941,17
Idaho,8450,44,Male,Trump,RMG Research,-0.3,849,6
Idaho,8451,67,Female,Trump,InsiderAdvantage,-0.3,977,18
Idaho,8452,25,Male,Harris,RMG Research,-0.3,767,26
Idaho,8453,99,Female,Trump,InsiderAdvantage,-0.3,684,28
Idaho,8454,97,Male,Trump,InsiderAdvantage,-0.3,520,29
Idaho,8455,44,Male,Harris,RMG Research,-0.3,980,24
Idaho,8456,40,Female,Trump,InsiderAdvantage,-0.4,860,5
Idaho,8457,50,Female,Harris,RMG Research,-0.4,538,27
Idaho,8458,78,Male,Trump,RMG Research,-0.4,665,1
Idaho,8459,25,Female,Trump,InsiderAdvantage,-0.4,637,18
Idaho,8460,63,Female,Trump,InsiderAdvantage,-0.4,873,18
Idaho,8461,56,Female,Harris,RMG Research,-0.3,605,14
Idaho,8462,95,Female,Harris,InsiderAdvantage,-0.4,822,13
Idaho,8463,24,Male,Harris,InsiderAdvantage,-0.3,640,13
Idaho,8464,83,Female,Harris,RMG Research,-0.3,862,3
Idaho,8465,28,Female,Harris,InsiderAdvantage,-0.3,763,24
Idaho,8466,26,Female,Trump,InsiderAdvantage,-0.4,889,11
Idaho,8467,48,Male,Harris,InsiderAdvantage,-0.3,505,12
Idaho,8468,44,Male,Harris,RMG Research,-0.4,968,24
Idaho,8469,73,Other,Harris,RMG Research,-0.4,999,9
Idaho,8470,77,Male,Harris,InsiderAdvantage,-0.4,793,25
Idaho,8471,86,Female,Trump,InsiderAdvantage,-0.4,646,2
Idaho,8472,41,Male,Harris,RMG Research,-0.4,843,8
Idaho,8473,30,Female,Harris,InsiderAdvantage,-0.3,628,4
Idaho,8474,27,Male,Harris,InsiderAdvantage,-0.4,889,26
Idaho,8475,30,Male,Trump,InsiderAdvantage,-0.3,683,25
Idaho,8476,94,Male,Trump,InsiderAdvantage,-0.3,720,18
Idaho,8477,70,Female,Trump,InsiderAdvantage,-0.3,637,9
Idaho,8478,77,Female,Trump,InsiderAdvantage,-0.3,917,14
Idaho,8479,57,Male,Trump,InsiderAdvantage,-0.4,958,7
Idaho,8480,19,Male,Harris,InsiderAdvantage,-0.3,647,8
Idaho,8481,85,Other,Harris,InsiderAdvantage,-0.4,937,5
Idaho,8482,43,Female,Trump,RMG Research,-0.4,576,1
Idaho,8483,43,Male,Trump,RMG Research,-0.3,692,7
Idaho,8484,25,Female,Harris,RMG Research,-0.4,591,30
Idaho,8485,58,Other,Trump,RMG Research,-0.4,984,28
Idaho,8486,79,Male,Harris,InsiderAdvantage,-0.3,739,4
Idaho,8487,19,Female,Trump,RMG Research,-0.3,514,21
Idaho,8488,56,Male,Harris,RMG Research,-0.4,625,2
Idaho,8489,82,Female,Harris,RMG Research,-0.4,537,11
Idaho,8490,99,Other,Harris,RMG Research,-0.4,713,6
Idaho,8491,60,Male,Trump,RMG Research,-0.3,920,1
Idaho,8492,45,Male,Trump,InsiderAdvantage,-0.3,503,10
Idaho,8493,67,Male,Trump,RMG Research,-0.3,984,30
Idaho,8494,34,Other,Trump,InsiderAdvantage,-0.4,756,22
Idaho,8495,25,Female,Trump,InsiderAdvantage,-0.3,933,21
Idaho,8496,26,Male,Harris,RMG Research,-0.3,545,10
Idaho,8497,30,Female,Trump,RMG Research,-0.3,657,8
Idaho,8498,82,Female,Harris,RMG Research,-0.4,727,21
Idaho,8499,68,Male,Trump,RMG Research,-0.4,973,29
Idaho,8500,27,Male,Trump,RMG Research,-0.4,911,29
Idaho,8501,28,Male,Trump,RMG Research,-0.4,886,2
Idaho,8502,31,Male,Harris,InsiderAdvantage,-0.3,836,11
Idaho,8503,40,Female,Trump,RMG Research,-0.3,785,9
Idaho,8504,66,Female,Harris,RMG Research,-0.3,734,3
Idaho,8505,81,Female,Trump,RMG Research,-0.4,617,18
Idaho,8506,84,Female,Harris,InsiderAdvantage,-0.3,815,8
Idaho,8507,66,Female,Trump,InsiderAdvantage,-0.3,984,21
Idaho,8508,98,Male,Harris,InsiderAdvantage,-0.3,568,16
Idaho,8509,51,Other,Harris,InsiderAdvantage,-0.3,535,3
Idaho,8510,72,Female,Trump,RMG Research,-0.4,505,6
Idaho,8511,56,Male,Harris,RMG Research,-0.4,621,9
Idaho,8512,71,Other,Harris,InsiderAdvantage,-0.4,938,10
Idaho,8513,85,Male,Trump,RMG Research,-0.3,711,21
Idaho,8514,98,Male,Harris,InsiderAdvantage,-0.3,901,28
Idaho,8515,31,Female,Harris,RMG Research,-0.3,504,9
Idaho,8516,82,Female,Harris,RMG Research,-0.3,995,29
Idaho,8517,71,Female,Trump,InsiderAdvantage,-0.3,758,13
